text,Golden,RL_Types,golden_parsed,predicted_parsed,error_type
您大可不必费心向我论证哈尔滨市区的'高贵血统'。你们用口音腔调以及习惯当身份标尺，把市政惠民政策当作地域分界线，这种自诩优越的戏码实在令人莞尔。按这个逻辑，红肠是不是都得查查是不是县里生产的呀？要是县里生产的，那是不是都不能叫哈尔滨红肠？还有冰雪大世界售票规则不过是行政划分的产物，怎么就成了贵贱判书？作为大庆人，我们倒有个朴素的认知：五区四县同属一座城，油田子弟和湿地农家的孩子都在磕头机旁长大。这里的文明尺度从不丈量户口本上的地址——毕竟真正的体面，向来与敲键盘贬低他人的姿势成反比。,467,"[认同逻辑1, 认同逻辑2, 认同逻辑4]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** - 作者批评了哈尔滨人将“口音腔调”、“市政惠民政策”作为地域分界线，暗示了哈尔滨内部存在基于习惯性认知划分的区域等级。作者批评这种划分，但同时也默认了这种划分的存在。
*   **认同逻辑2：Administrative Legitimacy（行政归属合法性）** - 作者批评“冰雪大世界售票规则不过是行政划分的产物，怎么就成了贵贱判书”，指出哈尔滨人将行政划分作为判断优劣的标准。
*   **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）** - 作者提到哈尔滨人“用口音腔调当身份标尺”，表明口音被用作区分本地人和外来者的标准。","{4, 6, 7}",{2},missed
一个哈尔滨还分起来是不是正不正宗的哈尔滨人了市里的房价也没比我周边县城贵多少什么时候贫富差距大到北上广那样再来分吧,16,"[认同逻辑1, 认同逻辑2]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority (社会习惯性区域认知)** - 作者提问“一个哈尔滨还分起来是不是正不正宗的哈尔滨人了”，暗示了对“哈尔滨人”身份的区域界定存在争议，以及对“正宗”哈尔滨人的空间认知边界的质疑。作者认为哈尔滨内部的分区是否合理，关乎“哈尔滨人”身份的认同。
*   **认同逻辑2：Administrative Legitimacy (行政归属合法性)** - “市里的房价也没比我周边县城贵多少”暗示了对哈尔滨市与周边县城行政区划界定的质疑，并以此来反驳“哈尔滨人”身份的差异化。作者隐含地认为行政归属权会影响身份认同。","{1, 6}",set(),missed
说嗯呐的不属于哈尔滨市里的,4,[认同逻辑1：Vernacular Spatial Authority],{4},set(),missed
我明白你的意思，但是哈尔滨市中心就在博物馆转盘道是因为沙俄来搞的城市建设就是做的跟铁路线平行后选择以那个地方为中心，沿东西大直街向路两边两边建设。正因为这地方是最老的市中心，所以省政府市政府一开始都在这里，省博物馆在这儿，老的哈一百在这儿，哈工大最老的楼也在这儿，两个大教堂也在这儿。中央大街属于是辅助的娱乐购物区域，对于沙俄人来说教堂才是他们生活的重点，博物馆加革新街总共两个教堂就因为它这地方重点。而你说的老道外那边是老哈尔滨人的聚集区，属于是本地人的市中心，但是它不是城市发展建设的市中心。哈尔滨是因为铁路而兴起的城市，所以真正的市中心一定是离铁路不远的。,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑2：Administrative Legitimacy]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority** - 作者区分了“博物馆转盘”和“老道外”两个区域，明确指出“老道外”是“老哈尔滨人的聚集区，属于本地人的市中心”，体现了当地人对城市内部空间类别的共同认知，并以此划分身份。
*   **认同逻辑2：Administrative Legitimacy** - 作者提到省政府市政府一开始都在“博物馆转盘”附近，暗示了该区域作为城市中心在行政上的合法性和历史地位，暗指官方认定的“市中心”与“本地人”认同的中心可能存在差异。同时，讨论了城市发展建设的历史与铁路的关系，暗含了基于历史沿革和城市规划的区域归属认知。",{1},set(),missed
这个范围内的才叫本地人。。。我爷爷辈是肥东的当初来市区还要花钱买合肥户口才行。我出生时在省立医院步行街那个。那时候合肥人口才一百来万。我上学是工大附中。合肥工业大学就在现在南一环那。大学墙外就是农村田地，我们小时候爬墙过去炸菜地，趴祖坟。就那时候我们还被人说是郊区的。所以你觉得真的老合肥有多少人,13,"[认同逻辑1, 认同逻辑2, 认同逻辑3]

**解释:**

*   **认同逻辑1：Vernacular Spatial Authority (社会习惯性区域认知)** - “那时候合肥人口才一百来万”这句话暗示了作者认为只有经历过合肥人口规模较小、市区范围较窄的时期的人，才能算得上是“老合肥”。这句话定义了对合肥空间认知和历史的界定，从而划分了“本地”的范围。
*   **认同逻辑2：Administrative Legitimacy (行政归属合法性)** - “当初来市区还要花钱买合肥户口才行” 直接提及了户口制度，这是一种官方的行政归属证明，作者用此来强调早期“本地人”身份的获得需要经过行政程序。
*   **认同逻辑3：Family Rootedness (家族历史根基/个体成长史)** - “我爷爷辈是肥东的”和“我出生时在省立医院步行街那个” 都强调了家族在合肥的长期定居历史和个人的成长经历，以此作为认定“本地人”身份的依据。","{1, 3}",{2},missed
合肥一直都是移民城市，我93年到合肥，从幼儿园到高中，班上所谓纯正的合肥人就没几个，基本都是90年代跟着父母来的，都是普通话交流，合肥话都不会讲，你这些本地同事基本也应该是小时候移民过来的为主，就像我们这些人在别人看都是本地的，因为幼儿园就来了，但是其实也不是土生土长的,3,"[认同逻辑3：Family Rootedness, 认同逻辑4：Linguistic-Cultural Recognition]",{3},set(),missed
发展起来的晚，年纪大一点的普遍受文化教育水平不高，很多拆迁户（没有歧视的意思，但确实老年人较多 素质确实有待提高）,4,"[认同逻辑7：Occupational Typification, 认同逻辑3：Family Rootedness]

**解释：**

*   **认同逻辑7：Occupational Typification** - 文本提及“拆迁户”，并暗示了他们与“文化教育水平不高”相关联，隐含着对该群体职业/社会地位的刻板印象，从而用职业特征来划分身份。
*   **认同逻辑3：Family Rootedness** - 文本提到“年纪大一点的”是拆迁户，这暗示了他们的长期居住历史和世代关系与该地区相关，在某种程度上与“本地人”身份相关联，但同时也暗示了年龄和文化教育水平的差异。虽然文本中没有直接说“老”=“本地”，但通过拆迁户的描述，可以推断出作者隐含认为“老住在这里”是判断本地人身份的一种标准。

**注意：** 文本中没有涉及其他认同逻辑的特征，例如行政区划、语言文化、生活便利性等，因此没有进行标注。",{4},set(),missed
还有交通特别乱，机动车从不让行人，电动车逆行，到处乱窜不遵守交通规则,5,"[认同逻辑5：Functional Livability]

**解释：**

作者提到“交通特别乱，机动车从不让行人，电动车逆行，到处乱窜不遵守交通规则”，这描述了该区域交通环境的差，暗示了该区域生活功能上的不便利和较低的环境品质。虽然作者没有直接说“因为交通乱所以这里不是本地人”，但这种对生活功能/环境品质的负面评价，暗含着作者认为好的“本地”生活空间应该具备较好的交通秩序，一个交通混乱的地方不符合“好的本地”标准。因此，可以归类为认同逻辑5。",{5},set(),missed
你牛我是庐阳区读书长大的，我觉得口音最容易分辨的 只要接触的人足够多。。进阶一点就是长相气质 不同地域人外貌特点差异很明显 我只能看出来南方人北方人 西南方和中部地区的差异，以前有个同事看人 能细分到周边两三个省份的程度,4,"[认同逻辑4：Linguistic-Cultural Recognition, 认同逻辑7：Occupational Typification]",{4},set(),missed
啊？我03年的，我妹12年的，我们一家人平时交流都是合肥土话周围的亲戚基本上也都讲合肥话,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
哈哈，新来的都在疯狂踩老城区，因为他们恰好赶上的房价最高的那一波,5,"[认同逻辑6：Social Embeddedness]

**理由:**

这句话中，“新来的”与“老城区”的对比，隐含着“老城区”居民拥有更深厚的社会根基（比如更早的房产积累），而“新来的”只是因为赶上房价高点而进入，缺乏这种根基。作者通过对“新来的”踩老城区的行为的批判，隐含地表达了对老城区居民（即“本地人”）身份的认可，并暗示了拥有老城区房产是身份认同的重要标志。因此，符合认同逻辑6“社会根基深浅与经济地位象征”的特征。",{5},set(),missed
土生土长合肥人表示14年以前根本舍不得离开合肥，好爱这个城市，14年以后越来越不爱在合肥待着了，每年想办法溜出去给自己放假，感觉每个城市都比合肥新鲜，没有繁杂的交通环境，不用走在过个马路和各种电瓶车碰撞,5,[认同逻辑3：Family Rootedness],{5},set(),missed
合肥的人口这几年聚集太多了，整体管理还是有很大脱节的，比如停车问题就很糟糕。而且本地人也不少的，但和深圳不一样，本地人很少吃到房价上涨带来的资产增加，跟外地人组成新合肥人相比，竞争力相对不足,6,[认同逻辑6：Social Embeddedness],{6},set(),missed
有一说一之前去合肥，当地的阜阳口音是真的正宗啊,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
说实话，我们这一代当时强制普及普通话，天天做这个黑板报，我们能听懂合肥话，但是说出来总是怪怪的，我妈还问我是哪里的口音,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
